Date,consumer-cyclicals,energy,financial,technology,IHSG
2022-08-04,110.89362732620394,204.5543439260186,896.3315682142688,196.35972261737962,7057.3481445312
2022-08-05,111.42516761678101,204.7860340499311,901.1982454662526,195.950584430347,7084.6547851562
2022-08-08,111.46931131178835,205.30753514907855,900.7868903899376,190.6654175910878,7086.8491210938
2022-08-09,111.52670713349708,209.4254105472175,904.614499104127,190.50190129580963,7102.8798828125
2022-08-10,110.67317944870494,208.09599195887714,901.9216569887011,191.44660835272177,7086.2358398438
2022-08-11,110.18380965970785,210.91296985870756,907.5521872809967,198.52007065888063,7160.384765625
2022-08-12,110.38477434217894,210.3045595959678,902.6985703747167,194.5438137166007,7129.2768554688
2022-08-15,109.20884025857065,209.31060402190144,899.3724651814877,193.20243450876774,7093.2758789062
2022-08-16,109.1911155430807,208.29192565031613,896.1719672371736,202.89442403450195,7133.453125
2022-08-18,109.47503507620245,210.31316752248608,899.8268764709632,205.12008375752853,7186.5581054688
2022-08-19,109.19265316312065,211.04367998731962,894.745384076777,204.93186857773554,7172.4340820312
2022-08-22,110.0400919001104,206.58003088707147,893.4621233984183,198.5534194563337,7107.9829101562
2022-08-23,110.80561058512424,210.76378488280264,893.4995372758452,200.94300100598582,7163.2651367188
2022-08-24,111.1722969462398,213.5212985384527,895.7587535311454,204.4348042010597,7194.7060546875
2022-08-25,111.06877556287358,215.47081733111585,899.3249172667103,203.8770087612462,7174.2080078125
2022-08-26,111.0142685113521,216.18798393124976,894.8539816322947,200.56441562643244,7135.248046875
2022-08-29,109.79021577524182,216.11874607131506,894.5570032201191,199.1072059043356,7132.044921875
2022-08-30,109.96698629863492,214.26321235343727,897.9048268399453,201.6802291365898,7159.4731445312
2022-08-31,109.55056385189148,214.9975119153055,907.41628924968,194.34512645364765,7178.58984375
2022-09-01,108.64375074471715,217.89237664353155,907.0729528481229,189.49628786256187,7153.1040039062
2022-09-02,108.55878568455395,221.53331620427116,912.0120869873912,186.66409410036704,7177.1791992188
2022-09-05,108.74922666622805,228.23797107233855,919.6118568193476,185.58921718119439,7231.8828125
2022-09-06,108.3971859945199,233.57552590292454,917.0322489813518,185.7714707066624,7233.1547851562
2022-09-07,108.50818773016586,230.80286432763586,913.7884921516534,185.43022297323498,7186.7568359375
2022-09-08,109.17165491674695,228.50353815414496,920.2359972382112,188.05766185296488,7232.0170898438
2022-09-09,108.48303135798511,227.68232964543165,920.6404674397028,186.92123689920726,7242.6557617188
2022-09-12,107.53509521244722,230.99244371395775,919.0175205036386,186.46363660537025,7254.4638671875
2022-09-13,107.55065219673384,234.26815548885097,932.9156226515225,184.99269374278592,7318.0161132812
2022-09-14,107.3003604142175,236.10519126547058,929.0578502730798,183.73177709753338,7278.078125
2022-09-15,106.82194339136575,236.4452438749832,942.0109613486062,180.68817188212972,7305.6010742188
2022-09-16,106.51860098115624,232.68771544782436,919.4216389801909,175.78931629259316,7168.8701171875
2022-09-19,107.38856918247504,228.9147063213889,928.0873216688425,171.96098095052827,7195.4877929688
2022-09-20,107.15568107306348,227.404434940369,919.011846051835,179.45544804425393,7196.951171875
2022-09-21,106.81171023234113,226.26537190878625,919.2864734068733,179.8094871479117,7188.3139648438
2022-09-22,106.70150189789314,230.49354657488777,919.6166871997443,179.2940336982394,7218.9057617188
2022-09-23,106.38506913855186,227.7389289000653,914.5522270039587,178.6940529368158,7178.5830078125
2022-09-26,105.7034926117451,220.93560280051796,916.953589359362,174.3295852914546,7127.5029296875
